file_name,cohort,period,data_type,wiki_path,file_url,pi,other_notes
Family_I_GR1082_20251010,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1082 The development of my 9/10-year old child - part II > I. Bones,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002964,,
Family_General_GR1083_20251010,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1083 The development of my 9/10-year old child - partner > A. General,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002789,,
Partner_B_GR1083_20251010,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1083 The development of my 9/10-year old child - partner > B. Partner’s health,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002788,,
Partner_E_GR1083_20251010,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1083 The development of my 9/10-year old child - partner > E. Home and family,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002786,,
Child_General_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > A. Algemeen,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002819,,
Child_B02_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > B. Mijn vrienden/vriendinnen,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002818,,
Child_C01-02_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,"Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > C. Eten, slapen en TV/Games",https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002817,,
Child_C03-05_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,"Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > C. Eten, slapen en TV/Games",https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002816,,
Child_C10-11_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,"Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > C. Eten, slapen en TV/Games",https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002815,,
Child_D_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > D. Hoe vind ik mijzelf,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002814,,
Child_E_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > E. Hoe ik mij voel,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002813,,
Child_F_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > F. Mijn gedrag,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002812,,
Child_H_GR1084_20251013,Generation R,Years 9-12 (Phase 3),Interviews & Questionnaires,Generation R > Years 9-12 (Phase 3) > Interviews & Questionnaires > GR1084 My first questionnaire > H. Roken en alcohol,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002811,,
MRI9RESPONS_02062022,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001298,General,
CHILDMRICARDIO_standardizedbsa_12102018,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001069,Vincent Jaddoe,
CHILDMRICARDIO9inclZ_14122016,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001070,Vincent Jaddoe,
CHILDMRIFATMASS9_14122016,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001071,Vincent Jaddoe,
CHILDMRIABDOMEN9_23112016,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001072,Vincent Jaddoe,
CHILDMRIABDOMEN-gonads_23112016,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001352,Vincent Jaddoe,
CHILDMRI9_pinealis_cerebellar_tonsils_03062021,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001216,"Pauline Jansen, Manon Hillegers",
f5_f9_DTI_atpx_RLM-Distribution_26Jan2017b_labels,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,,"Pauline Jansen, Manon Hillegers",
CHILDMRI9_exclusionlistbrain_10052017,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,,"Pauline Jansen, Manon Hillegers",
CHILD_Edingburgh HandednessF9_30102020,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001142,"Pauline Jansen, Manon Hillegers",
CHILDMRI9_IFpinealgland_26092019,Generation R,Years 9-12 (Phase 3),MRI,Generation R > Years 9-12 (Phase 3) > MRI > MRI child 9 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001037,General,
Child_Season_Visit13Y_20251021,Generation R,Focus op 13,General data,Generation R > Focus op 13 > General data,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003006,,
Child_EyeTracking_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002709,"Pauline Jansen, Manon Hillegers",
QC-document_SocialAttentionTask_Child13Y_04092024,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001547,,
Child_MentalHealthCare_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002707,"Pauline Jansen, Manon Hillegers",
Mental health care use categorization explanation 1-7-2020,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001117,,
Child_TrackingTeens_App13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001918,,
Child_TrackingTeensOnboarding_App13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001917,,
Child_WISC-V_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002710,"Pauline Jansen, Manon Hillegers",
wisc_tscores_03052021,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001231,,
Father_WAIS_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002706,"Pauline Jansen, Manon Hillegers",
Mother_WAIS_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002705,"Pauline Jansen, Manon Hillegers",
QC_Document_WISCWAIS_Parents_F13_05092024,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Behaviour Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001548,,
Child_AcneGrading_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Dermatology F@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002712,Luba Pardo Cortes',
Child_ChoroidOCT_09-17Y_20251023,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Eyes Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=003009,Caroline Klaver,
QC_Child_ChoroidOCT_9-13Y_20250327,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Eyes Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001658,Caroline Klaver,
Child_EyeMeasurements_Visit13Y_20250910,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Eyes Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002304,Caroline Klaver,
Child_TotalScreenTime_App13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Eyes Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001910,,
Child_Hearing_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Hearing Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002708,Marc van der Schroeff,
Child_Hearing_App13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Hearing Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001907,Marc van der Schroeff,
Child_OAE_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Hearing Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002711,Marc van der Schroeff,
Child_LungFunction_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Lungs Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002714,Liesbeth Duijts,
Child_SRT_Visit13Y_20250805,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Lungs Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002713,Liesbeth Duijts,
Child_BloodPressure_Visit13Y_20250806,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002715,Vincent Jaddoe,
Child_DXAFemur_Visit13Y_20250806,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002716,"Vincent Jaddoe, Fernando Rivadeneira",
Child_DXASpine_Visit13Y_20250806,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002717,"Vincent Jaddoe, Fernando Rivadeneira",
Child_DXATotalBody_Visit13Y_20250618,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002718,"Vincent Jaddoe, Fernando Rivadeneira",
Child_Growth_Visit13Y_20250910 Add this file to your basket Add this file to your basket PI: Vincent Jaddoe,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002296,,
Child_Obesity_Visit13Y_20250910,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002300,Vincent Jaddoe,
Child_PhysicalDevelopment_Visit13Y_20250806,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002720,Vincent Jaddoe,
Child_WaistHipCircumference_Visit13Y_20250910,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002719,Vincent Jaddoe,
Mother_Anthropometry_Visit13_20250604,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001769,Eric Steegers,
Mother_BloodPressure_Visit13Y_20250604,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002722,Eric Steegers,
Cleaning Mother F13_20-12-2019,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001055,Eric Steegers,
Mother_Hypertension_Visit13Y_20250806,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Mother and Child Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002721,Eric Steegers,
Child_OPGScoring_Visit13Y_20250806,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Teeth & jaw development Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002723,Eppo Wolvius,
Child_Teeth_Visit13Y_20250806,Generation R,Focus op 13,Hands on measurements and ultrasounds,Generation R > Focus op 13 > Hands on measurements and ultrasounds > Teeth & jaw development Focus@13,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002724,Eppo Wolvius,
Child_AntibioticUse_Visit13Y_20250806,Generation R,Focus op 13,Interviews & Questionnaires,Generation R > Focus op 13 > Interviews & Questionnaires > Interview F13 visit,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002726,,
Child_ENTSpecialist_Visit13Y_20250806,Generation R,Focus op 13,Interviews & Questionnaires,Generation R > Focus op 13 > Interviews & Questionnaires > Interview F13 visit,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002728,,
Child_LungMedicationUse_Visit13Y_20250806,Generation R,Focus op 13,Interviews & Questionnaires,Generation R > Focus op 13 > Interviews & Questionnaires > Interview F13 visit,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002725,,
Child_ParentInterviewF2-F3_Visit13Y_20250806,Generation R,Focus op 13,Interviews & Questionnaires,Generation R > Focus op 13 > Interviews & Questionnaires > Interview F13 visit,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002727,"Pauline Jansen, Manon Hillegers",
Child_RiskBehaviour_Visit13Y_20250806,Generation R,Focus op 13,Interviews & Questionnaires,Generation R > Focus op 13 > Interviews & Questionnaires > Interview F13 visit,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002784,"Pauline Jansen, Manon Hillegers",
Parent_B01-02_GR1093_20251020,Generation R,Focus op 13,Interviews & Questionnaires,Generation R > Focus op 13 > Interviews & Questionnaires > GR1093 Questionnaire My teenager part 1 > B. Home and family,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002938,,
Family_Income_GR1093_20251020,Generation R,Focus op 13,Interviews & Questionnaires,Generation R > Focus op 13 > Interviews & Questionnaires > GR1093 Questionnaire My teenager part 1 > B. Home and family,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002942,,
Family_B08-11_GR1093_20251020,Generation R,Focus op 13,Interviews & Questionnaires,Generation R > Focus op 13 > Interviews & Questionnaires > GR1093 Questionnaire My teenager part 1 > B. Home and family,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002944,,
